attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,18,0,173,9095,158,569,0.23315363881401618,0.5226586102719033,0.9829244569328867,0.32246039142590865,0.927263631815908,61.91295658931942,0.5242606533998722
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,18,1,37,9798,34,126,0.22699386503067484,0.5211267605633803,0.9965419039869813,0.3162393162393162,0.983991995997999,61.91295658931942,0.5242606533998722
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,18,2,820,7720,507,948,0.4638009049773756,0.6179351921627732,0.9383736477452291,0.529886914378029,0.8544272136068034,61.91295658931942,0.5242606533998722
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,18,3,6828,1235,1438,494,0.9325320950559957,0.8260343576094846,0.4620276842499065,0.876058506543495,0.806703351675838,61.91295658931942,0.5242606533998722
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,19,0,128,9141,112,614,0.1725067385444744,0.5333333333333333,0.9878958175726791,0.2606924643584521,0.9273636818409204,60.25868768735428,0.5178961674406077
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,19,1,20,9817,15,143,0.12269938650306748,0.5714285714285714,0.9984743694060212,0.20202020202020202,0.984192096048024,60.25868768735428,0.5178961674406077
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,19,2,780,7765,462,988,0.4411764705882353,0.6280193236714976,0.9438434423240549,0.5182724252491694,0.8549274637318659,60.25868768735428,0.5178961674406077
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,19,3,6938,1133,1540,384,0.9475553127560776,0.8183533852323661,0.42386831275720166,0.8782278481012659,0.8075037518759379,60.25868768735428,0.5178961674406077
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,20,0,180,9107,146,562,0.24258760107816713,0.5521472392638037,0.9842213336215282,0.33707865168539325,0.9291645822911456,63.21749750194294,0.5140220200719583
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,20,1,20,9811,21,143,0.12269938650306748,0.4878048780487805,0.9978641171684296,0.19607843137254902,0.983591795897949,63.21749750194294,0.5140220200719583
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,20,2,875,7710,517,893,0.49490950226244346,0.6285919540229885,0.9371581378388234,0.5537974683544303,0.8589294647323662,63.21749750194294,0.5140220200719583
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,20,3,6863,1300,1373,459,0.937312209778749,0.8332928606119475,0.48634493078937524,0.8822470754595706,0.8167083541770885,63.21749750194294,0.5140220200719583
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,21,0,233,8957,296,509,0.3140161725067385,0.44045368620037806,0.9680103750135092,0.36664044059795436,0.9194597298649325,62.93993560564006,0.5062253756490254
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,21,1,37,9786,46,126,0.22699386503067484,0.4457831325301205,0.9953213995117982,0.3008130081300813,0.9827913956978489,62.93993560564006,0.5062253756490254
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,21,2,787,7827,400,981,0.4451357466063348,0.6630160067396799,0.9513796037437705,0.5326565143824027,0.8618309154577288,62.93993560564006,0.5062253756490254
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,21,3,6845,1322,1351,477,0.9348538650641901,0.8351634943875061,0.4945753834642724,0.8822013146023973,0.8171085542771386,62.93993560564006,0.5062253756490254
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,22,0,164,9129,124,578,0.2210242587601078,0.5694444444444444,0.9865989408840377,0.31844660194174756,0.9297648824412206,62.15165982013989,0.5006847195969626
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,22,1,29,9802,30,134,0.17791411042944785,0.4915254237288136,0.9969487388120423,0.26126126126126126,0.983591795897949,62.15165982013989,0.5006847195969626
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,22,2,838,7737,490,930,0.47398190045248867,0.6310240963855421,0.9404400145861189,0.541343669250646,0.8579289644822411,62.15165982013989,0.5006847195969626
