attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,24,3,6915,984,1668,427,0.9418414600926178,0.8056623558196435,0.37104072398190047,0.8684458398744113,0.7903742245347208,56.891364902506965,0.5800096122974167
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,25,0,33,9227,41,693,0.045454545454545456,0.44594594594594594,0.9955761760897712,0.0825,0.9265559335601361,56.579387186629525,0.5751675289682728
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,25,1,10,9803,19,162,0.05813953488372093,0.3448275862068966,0.9980655670942782,0.09950248756218906,0.9818891334800881,56.579387186629525,0.5751675289682728
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,25,2,703,7736,504,1051,0.4007981755986317,0.5824357912178956,0.9388349514563107,0.4748395812225599,0.8444066439863919,56.579387186629525,0.5751675289682728
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,25,3,6975,943,1709,367,0.9500136202669572,0.8032012897282358,0.35558069381598795,0.8704605016847623,0.7922753652191314,56.579387186629525,0.5751675289682728
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,26,0,48,9184,84,678,0.06611570247933884,0.36363636363636365,0.9909365558912386,0.11188811188811189,0.9237542525515309,56.47353760445682,0.5686332272904869
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,26,1,4,9816,6,168,0.023255813953488372,0.4,0.9993891264508247,0.04395604395604396,0.9825895537322393,56.47353760445682,0.5686332272904869
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,26,2,680,7793,447,1074,0.38768529076396807,0.6033717834960071,0.9457524271844661,0.4720583130857341,0.8478086852111266,56.47353760445682,0.5686332272904869
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,26,3,7007,934,1718,335,0.9543721056932716,0.8030945558739255,0.3521870286576169,0.8722225679965145,0.7945767460476286,56.47353760445682,0.5686332272904869
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,27,0,48,9186,82,678,0.06611570247933884,0.36923076923076925,0.9911523521795426,0.11214953271028037,0.9239543726235742,56.97493036211699,0.5597409202892106
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,27,1,11,9794,28,161,0.06395348837209303,0.28205128205128205,0.9971492567705151,0.10426540284360189,0.9810886531919152,56.97493036211699,0.5597409202892106
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,27,2,707,7731,509,1047,0.403078677309008,0.5814144736842105,0.9382281553398059,0.47609427609427607,0.8443065839503702,56.97493036211699,0.5597409202892106
