attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,12,2,688,7567,673,1066,0.3922462941847206,0.5055106539309331,0.9183252427184466,0.44173354735152487,0.8259955973584151,55.008356545961,0.6293080338701885
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,12,3,6807,892,1760,535,0.9271315717788069,0.7945605229368508,0.33634992458521873,0.8557420328116161,0.7703622173303982,55.008356545961,0.6293080338701885
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,13,0,45,9212,56,681,0.06198347107438017,0.44554455445544555,0.9939577039274925,0.10882708585247884,0.9262557534520712,50.35654596100279,0.6187141607586445
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,13,1,11,9806,16,161,0.06395348837209303,0.4074074074074074,0.9983710038688658,0.11055276381909548,0.9822893736241745,50.35654596100279,0.6187141607586445
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,13,2,383,8011,229,1371,0.21835803876852908,0.6258169934640523,0.9722087378640777,0.3237531699070161,0.8399039423654192,50.35654596100279,0.6187141607586445
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,13,3,7162,560,2092,180,0.9754835194769818,0.7739355954181976,0.21116138763197587,0.8630995420583273,0.7726635981588953,50.35654596100279,0.6187141607586445
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,14,0,42,9233,35,684,0.05785123966942149,0.5454545454545454,0.9962235649546828,0.10460772104607721,0.9280568341004602,53.04735376044568,0.6088223296066652
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,14,1,6,9814,8,166,0.03488372093023256,0.42857142857142855,0.9991855019344329,0.06451612903225806,0.9825895537322393,53.04735376044568,0.6088223296066652
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,14,2,525,7901,339,1229,0.2993158494868871,0.6076388888888888,0.9588592233009708,0.40106951871657753,0.8431058635181109,53.04735376044568,0.6088223296066652
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,14,3,7095,708,1944,247,0.9663579406156361,0.784931961500166,0.2669683257918552,0.8662474818387156,0.780768461076646,53.04735376044568,0.6088223296066652
